index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
18644,37,Private,7th-8th,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
10579,25,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,52,United-States,<=50K
9696,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
4861,20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,28,United-States,<=50K
2836,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
776,41,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
16651,32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
9015,37,Private,12th,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K
8588,34,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K
22952,23,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K
17192,36,Private,HS-grad,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,20,United-States,<=50K
24153,29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
2892,31,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
25569,26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
21709,57,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
19061,35,State-gov,Assoc-acdm,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
26218,19,Private,11th,Never-married,Sales,Not-in-family,White,Female,40,Honduras,<=50K
26506,21,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
25099,34,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,50,United-States,>50K
18420,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
13336,46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Japan,>50K
26062,56,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K
19122,45,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
27952,28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
18311,50,Private,5th-6th,Divorced,Other-service,Not-in-family,White,Male,37,Cuba,<=50K
21395,52,Federal-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
10008,46,Local-gov,12th,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,>50K
44,39,Private,Masters,Never-married,Sales,Not-in-family,White,Male,45,United-States,>50K
2894,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
4530,32,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K
11666,31,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
5479,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
8226,52,Private,9th,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,30,China,<=50K
21501,67,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K
720,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,>50K
2865,56,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,United-States,>50K
8046,26,Private,Some-college,Never-married,Sales,Other-relative,White,Female,20,United-States,<=50K
1781,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
12932,26,Private,Some-college,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,44,Philippines,<=50K
19157,31,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,15,United-States,<=50K
6100,46,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
24963,38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,Columbia,<=50K
2452,58,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
7899,33,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40,United-States,>50K
713,39,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
25019,37,Private,5th-6th,Separated,Other-service,Unmarried,White,Female,40,Mexico,<=50K
2174,42,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,>50K
3497,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
1129,62,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,<=50K
23195,29,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
16267,24,Private,Bachelors,Married-AF-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
206,65,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
2430,42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
18143,49,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,32,United-States,<=50K
11168,74,Private,Bachelors,Widowed,Other-service,Not-in-family,White,Female,8,United-States,<=50K
150,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K
1597,41,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
14228,44,Federal-gov,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,40,United-States,<=50K
3015,38,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Female,43,United-States,>50K
27539,22,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,46,United-States,<=50K
28892,50,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,39,United-States,<=50K
1487,52,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,>50K
23353,36,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K
16496,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,72,United-States,>50K
413,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
29811,36,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
15895,43,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
21722,28,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,43,United-States,<=50K
12817,30,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
1220,32,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
14392,20,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
5736,31,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,60,United-States,<=50K
15577,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,United-States,>50K
12569,26,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,35,United-States,<=50K
23172,43,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
29806,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,>50K
21560,35,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K
363,47,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
2690,35,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
16535,49,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,60,United-States,>50K
74,55,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
19930,39,Private,10th,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
13945,37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
5380,46,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,United-States,<=50K
5437,26,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
23822,54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
22067,48,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
609,48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
27095,35,Private,Assoc-acdm,Separated,Sales,Unmarried,White,Male,40,United-States,<=50K
16027,30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,33,United-States,>50K
26242,50,Private,10th,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
11953,45,Private,HS-grad,Never-married,Sales,Own-child,White,Female,19,United-States,<=50K
25093,31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,36,Jamaica,<=50K
7261,26,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K
7671,29,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,35,Mexico,<=50K
8546,45,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,45,United-States,<=50K
1000,52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K
3009,58,Federal-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
5744,23,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
21966,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,15,United-States,>50K
29624,42,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,60,United-States,<=50K
27396,23,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K
3092,38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
14552,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
8747,22,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K
24524,47,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,35,United-States,>50K
3502,34,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
8644,53,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,48,United-States,>50K
30023,34,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,>50K
4430,30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,45,United-States,<=50K
13961,39,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,>50K
25038,40,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
5894,30,Private,Assoc-voc,Married-civ-spouse,Tech-support,Other-relative,White,Female,40,Canada,>50K
1450,46,Local-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
26624,63,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K
20624,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K
737,57,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Male,40,Trinadad&Tobago,>50K
12443,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K
23976,22,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,35,United-States,<=50K
25374,28,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,50,United-States,<=50K
19244,43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
7585,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
21218,29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K
29619,40,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,20,United-States,<=50K
7531,22,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K
1974,63,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
24306,49,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,70,United-States,<=50K
8234,32,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,50,United-States,<=50K
22010,51,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
9643,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
172,23,Self-emp-not-inc,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,>50K
2575,37,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K
14043,55,Private,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K
23486,67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
12805,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Germany,>50K
11796,64,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Columbia,>50K
11196,37,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
20764,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,<=50K
17557,54,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K
22718,31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
8037,43,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
23716,39,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,Philippines,<=50K
2688,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
2270,47,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,50,United-States,>50K
23644,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K
17163,22,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,>50K
7938,61,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
10742,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
410,31,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K
7053,43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K
9070,47,Private,10th,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K
13986,47,Self-emp-not-inc,Some-college,Widowed,Other-service,Unmarried,White,Female,35,United-States,<=50K
13156,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,46,United-States,>50K
9661,44,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Male,40,United-States,<=50K
11391,46,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K
622,44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
3005,39,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
11065,47,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,42,United-States,<=50K
24805,68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
2545,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
22226,41,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
14466,32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
25110,29,Federal-gov,Some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
5518,49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
7097,44,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
17872,30,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,30,United-States,<=50K
20663,55,Self-emp-not-inc,HS-grad,Widowed,Sales,Not-in-family,White,Male,40,United-States,<=50K
15448,54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Poland,>50K
7122,34,Self-emp-not-inc,Prof-school,Separated,Prof-specialty,Unmarried,White,Male,48,United-States,>50K
4366,29,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
4045,38,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Iran,>50K
17256,23,Private,11th,Never-married,Adm-clerical,Unmarried,Black,Male,35,United-States,<=50K
3350,24,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,52,Dominican-Republic,<=50K
14572,46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
