index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
23753,31,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K
29429,52,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,>50K
7919,32,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
16607,34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
17860,43,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K
27300,31,Self-emp-inc,Some-college,Never-married,Exec-managerial,Own-child,White,Male,45,United-States,<=50K
27742,48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
28195,27,Private,Assoc-voc,Never-married,Tech-support,Other-relative,White,Female,36,United-States,<=50K
29991,34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,28,United-States,<=50K
15509,39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,<=50K
819,64,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
17734,58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
5348,47,Private,9th,Never-married,Other-service,Unmarried,White,Female,50,United-States,<=50K
9224,34,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
3663,31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
10836,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
25397,22,Private,10th,Never-married,Other-service,Not-in-family,White,Male,40,Mexico,<=50K
29843,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,72,Mexico,<=50K
21679,28,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
553,42,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
1772,42,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
19117,31,Self-emp-not-inc,Masters,Separated,Tech-support,Not-in-family,White,Female,25,United-States,<=50K
23360,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
22454,18,Private,11th,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K
24557,59,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,50,United-States,<=50K
3824,44,Private,Some-college,Divorced,Transport-moving,Unmarried,White,Male,50,United-States,<=50K
23364,34,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,50,United-States,<=50K
27675,38,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,50,United-States,<=50K
8286,32,State-gov,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,<=50K
21173,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K
16487,59,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K
26151,71,Private,7th-8th,Widowed,Transport-moving,Not-in-family,White,Male,10,United-States,<=50K
5980,46,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
13387,23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K
7233,49,Self-emp-inc,HS-grad,Separated,Other-service,Not-in-family,White,Male,45,United-States,<=50K
5749,17,Private,10th,Never-married,Sales,Other-relative,White,Female,10,United-States,<=50K
24118,50,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
17027,38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K
29194,22,Private,Some-college,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K
14558,32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
25576,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,30,United-States,<=50K
13122,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
18986,29,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K
25387,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K
3482,27,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
3207,51,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,55,United-States,<=50K
7663,39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,25,United-States,<=50K
639,49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
15378,52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K
11393,38,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
675,61,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
16644,59,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K
3490,36,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,>50K
21802,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,<=50K
3291,64,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
8859,17,Private,11th,Never-married,Sales,Own-child,White,Female,15,United-States,<=50K
10203,28,Local-gov,Assoc-acdm,Widowed,Prof-specialty,Unmarried,White,Male,40,United-States,<=50K
28079,59,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,40,Outlying-US(Guam-USVI-etc),<=50K
27001,22,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
17090,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
5808,47,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K
18468,68,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
27642,25,Private,11th,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
6894,25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K
22407,30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Nicaragua,<=50K
2005,44,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,>50K
14057,20,Private,Some-college,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
27425,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
5665,35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,75,United-States,<=50K
13345,55,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
5600,47,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
9750,53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
644,41,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
15164,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
19009,50,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
2726,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
1633,67,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,England,>50K
11790,25,Private,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Female,42,United-States,>50K
28202,34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K
21498,34,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
430,34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
21513,44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,56,United-States,>50K
15183,25,State-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
407,62,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,98,United-States,>50K
22288,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
21451,55,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,>50K
23036,42,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
3083,34,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,30,United-States,<=50K
17399,23,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
10110,56,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
21481,51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
19259,44,Private,Some-college,Divorced,Exec-managerial,Other-relative,White,Female,45,United-States,<=50K
433,53,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
2192,29,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
28402,27,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,32,United-States,<=50K
11148,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
8988,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K
2463,51,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
2563,59,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,>50K
11705,30,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,36,United-States,<=50K
6760,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,<=50K
15488,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
13649,31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
13061,39,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
455,54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,>50K
15901,42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K
20719,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
4031,49,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
25554,28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K
18045,33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
12070,54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
27788,30,Private,HS-grad,Never-married,Priv-house-serv,Own-child,White,Female,40,Guatemala,<=50K
4256,52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
12265,47,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
24242,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,46,United-States,>50K
3668,61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,United-States,<=50K
12896,37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K
8975,42,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K
11779,28,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,Philippines,<=50K
784,41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
27794,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,35,United-States,<=50K
23676,29,State-gov,10th,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K
2338,43,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
29170,41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
1807,39,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,>50K
29407,19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,<=50K
1753,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
27403,48,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
29373,58,Private,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Female,33,United-States,<=50K
5096,30,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,>50K
8712,52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
15786,57,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,28,United-States,<=50K
13777,42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Other,Male,40,United-States,>50K
1447,49,Self-emp-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Male,80,Mexico,>50K
26302,38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
3110,44,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
12307,17,Self-emp-not-inc,10th,Never-married,Other-service,Own-child,White,Female,24,United-States,<=50K
15864,51,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
17446,42,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
57,39,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
6348,35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K
5292,42,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
9535,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
13751,19,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
22505,30,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
7549,36,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,50,United-States,<=50K
16966,64,Private,11th,Widowed,Tech-support,Unmarried,White,Female,16,United-States,<=50K
13023,63,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,72,United-States,<=50K
14709,35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
12421,33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
17914,37,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
27859,32,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,30,United-States,<=50K
5059,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
12674,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,37,United-States,>50K
28903,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
17610,61,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K
17893,58,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K
24865,49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
4151,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,>50K
10694,44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
2483,39,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
6063,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
905,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
27278,39,Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
22012,48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
6846,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
2447,53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
9858,30,Private,Assoc-acdm,Separated,Other-service,Unmarried,White,Female,40,United-States,<=50K
13691,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,United-States,<=50K
5302,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
8730,52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K
